brand,year,age_years,mileage_km,fuel_type,transmission,body_type,condition,color,num_owners,accident_history,service_records,engine_size_L,horsepower,battery_range_km,battery_health_pct,charging_speed_kw,ev_incentive_2026_usd,is_ev,price_usd
Tesla,2024,2,81745,EV,Automatic,SUV,Excellent,Red,1,0,1,,982,219.0,97.08344317826608,22.0,7500,1,105645.18
Tesla,2012,14,198992,EV,Automatic,Sedan,Good,Silver,1,0,1,,203,474.0,75.4368179769368,100.0,7500,1,17975.86
Toyota,2024,2,46257,Diesel,Manual,Sedan,Poor,Blue,1,1,0,1.5,347,,,,0,0,11031.45
Kia,2014,12,350000,Hybrid,Automatic,Truck,Good,Silver,2,0,0,3.5,512,,,,0,0,2000.0
Tesla,2012,14,117792,EV,Automatic,SUV,Good,Black,1,0,1,,757,335.0,60.0,50.0,7500,1,60402.7
Volkswagen,2016,10,319612,Hybrid,Automatic,Sedan,Good,Gray,3,0,0,5.0,228,,,,0,0,2000.0
Tesla,2015,11,147506,EV,Automatic,Truck,Fair,White,2,0,0,,846,484.0,84.61911975565562,100.0,5000,1,67530.51
Honda,2020,6,302346,Diesel,Automatic,Coupe,Fair,Silver,4,1,0,2.0,402,,,,0,0,2000.0
Hyundai,2012,14,211016,Petrol,Automatic,Convertible,Good,Brown,1,0,0,4.0,246,,,,0,0,2000.0
Honda,2018,8,169485,Diesel,Manual,Truck,Excellent,Green,2,0,1,3.0,188,,,,0,0,2000.0
Rivian,2021,5,88784,EV,Automatic,SUV,Excellent,Green,2,0,1,,631,592.0,85.64878769460518,50.0,7500,1,92354.28
Hyundai,2010,16,101661,Petrol,Automatic,Sedan,Excellent,Red,1,0,1,1.0,417,,,,0,0,2000.0
Honda,2019,7,273315,Petrol,Manual,SUV,Poor,Brown,1,1,1,2.5,137,,,,0,0,2000.0
Polestar,2012,14,271275,EV,Automatic,Sedan,Good,Red,4,0,1,,612,539.0,79.94874857584193,22.0,7500,1,61631.54
Chevrolet,2024,2,66168,EV,Automatic,SUV,Excellent,Silver,3,0,0,,202,649.0,94.34204425194429,150.0,7500,1,33280.54
Toyota,2024,2,129515,Petrol,Automatic,SUV,Excellent,Green,3,1,1,3.0,499,,,,0,0,15458.19
Hyundai,2024,2,42135,Diesel,Automatic,Hatchback,Excellent,Green,4,0,1,1.8,252,,,,0,0,8810.32
Ford,2020,6,106270,Petrol,Automatic,Truck,Excellent,Blue,2,0,1,1.4,207,,,,0,0,2000.0
Nissan,2024,2,99440,EV,Automatic,SUV,Fair,Brown,2,0,1,,262,631.0,95.6902292739389,100.0,7500,1,46039.86
Nissan,2019,7,316599,Petrol,Automatic,SUV,Poor,Gray,1,1,1,5.0,350,,,,0,0,2000.0
Subaru,2020,6,276988,Petrol,Automatic,Coupe,Good,Brown,2,1,0,3.5,397,,,,0,0,14555.87
Tesla,2016,10,134273,EV,Automatic,Sedan,Excellent,White,1,0,1,,299,295.0,86.12138038418718,100.0,5000,1,59824.17
Tesla,2012,14,208807,EV,Automatic,Convertible,Excellent,Silver,1,0,1,,1002,473.0,72.32928731363779,22.0,7500,1,66515.38
Volkswagen,2023,3,167984,Hybrid,Manual,Sedan,Excellent,Brown,1,1,1,2.5,187,,,,0,0,27364.73
Honda,2012,14,287511,Petrol,Manual,Convertible,Good,White,2,0,1,3.0,460,,,,0,0,2000.0
Chevrolet,2011,15,310664,Petrol,CVT,Sedan,Poor,White,2,0,1,5.0,195,,,,0,0,2000.0
Chevrolet,2018,8,77197,EV,Automatic,SUV,Good,Black,2,0,1,,558,214.0,82.78870263266965,50.0,7500,1,23191.62
Toyota,2020,6,275191,Diesel,Automatic,SUV,Excellent,Blue,4,0,1,4.0,423,,,,0,0,2154.45
Audi,2013,13,114038,Hybrid,Automatic,Convertible,Poor,Green,1,0,1,4.0,278,,,,0,0,9253.61
Nissan,2019,7,227951,Diesel,Manual,Hatchback,Poor,White,3,0,0,3.5,472,,,,0,0,2000.0
Nissan,2022,4,114524,Diesel,Automatic,Van,Fair,Blue,2,0,1,3.0,282,,,,0,0,9895.88
Toyota,2015,11,330108,Petrol,Automatic,SUV,Fair,Black,1,0,1,2.0,543,,,,0,0,2000.0
Toyota,2011,15,350000,Petrol,Automatic,Sedan,Fair,White,4,0,1,3.0,534,,,,0,0,2000.0
Ford,2018,8,249258,Petrol,Automatic,Sedan,Excellent,Blue,2,0,0,5.0,488,,,,0,0,2000.0
Rivian,2024,2,54980,EV,Automatic,SUV,Excellent,Green,1,1,0,,377,594.0,96.97525953885672,150.0,7500,1,60636.97
Honda,2016,10,289775,Petrol,Automatic,SUV,Fair,Gray,1,1,0,3.0,528,,,,0,0,2000.0
Kia,2019,7,85589,Hybrid,Automatic,SUV,Fair,Blue,1,0,0,1.5,483,,,,0,0,2000.0
Honda,2014,12,303839,Diesel,Manual,SUV,Excellent,Gray,2,0,1,2.5,107,,,,0,0,2000.0
Hyundai,2016,10,122393,Petrol,Automatic,Sedan,Good,Black,1,1,1,3.0,384,,,,0,0,7438.79
Mercedes,2023,3,258613,Diesel,Manual,SUV,Excellent,Black,5,0,0,2.0,309,,,,0,0,24766.47
Volkswagen,2013,13,147027,EV,Automatic,Truck,Fair,Red,2,0,1,,243,246.0,79.51347863031658,150.0,5000,1,15026.56
Ford,2022,4,288209,Hybrid,Manual,Truck,Excellent,Gray,1,1,0,2.5,280,,,,0,0,2000.0
Hyundai,2025,1,178638,Diesel,CVT,Sedan,Excellent,Brown,2,0,1,1.6,99,,,,0,0,2000.0
Ford,2025,1,63200,Petrol,Automatic,Sedan,Fair,Silver,5,1,1,4.0,186,,,,0,0,15782.57
Kia,2019,7,102877,Petrol,Automatic,Sedan,Excellent,Brown,1,0,1,4.0,323,,,,0,0,5985.99
Rivian,2022,4,50585,EV,Automatic,Sedan,Good,White,1,0,1,,254,429.0,93.34719975363656,50.0,3500,1,85635.63
Honda,2024,2,161544,Petrol,Automatic,SUV,Excellent,White,4,0,1,1.5,302,,,,0,0,3133.49
Nissan,2016,10,197555,Hybrid,Automatic,Sedan,Good,Gray,1,0,1,2.5,548,,,,0,0,2000.0
Hyundai,2011,15,345398,Petrol,Automatic,SUV,Poor,White,5,0,0,3.5,101,,,,0,0,2000.0
Honda,2016,10,182787,Hybrid,CVT,SUV,Good,Black,2,0,1,3.0,284,,,,0,0,2000.0
Audi,2024,2,253519,Petrol,Automatic,Sedan,Poor,Red,1,0,1,2.5,507,,,,0,0,45999.12
Honda,2013,13,350000,Petrol,Automatic,Sedan,Good,Red,1,0,1,1.8,126,,,,0,0,2000.0
Kia,2013,13,215068,Diesel,Automatic,Coupe,Fair,Silver,1,1,1,1.4,104,,,,0,0,2000.0
Volkswagen,2010,16,314656,Petrol,Manual,Coupe,Poor,Brown,3,1,0,1.4,229,,,,0,0,2000.0
Honda,2021,5,283488,Hybrid,CVT,SUV,Excellent,Gray,3,0,1,1.6,181,,,,0,0,2000.0
Tesla,2012,14,234896,EV,Automatic,Sedan,Poor,Black,3,0,1,,584,312.0,60.580374384884884,22.0,0,1,26459.36
Nissan,2014,12,151423,Petrol,CVT,SUV,Fair,Black,5,0,1,1.6,259,,,,0,0,2000.0
Lucid,2014,12,97549,EV,Automatic,SUV,Good,Green,1,0,1,,1074,538.0,87.95631313709534,250.0,7500,1,82915.93
Chevrolet,2011,15,272721,EV,Automatic,SUV,Good,Green,4,1,0,,549,347.0,71.2172027078862,150.0,0,1,9994.34
Polestar,2013,13,171054,EV,Automatic,Sedan,Good,Brown,1,0,0,,490,586.0,86.72257481924898,11.0,7500,1,36188.17
Chevrolet,2010,16,350000,Hybrid,Automatic,Truck,Good,Brown,4,0,1,5.0,99,,,,0,0,2000.0
Audi,2024,2,41735,EV,Automatic,Truck,Good,Gray,1,1,1,,550,396.0,96.25695023509246,350.0,7500,1,71047.28
Nissan,2018,8,118217,Petrol,Manual,Truck,Good,Gray,2,0,0,1.6,549,,,,0,0,8659.63
Tesla,2010,16,213749,EV,Automatic,Truck,Excellent,Green,2,0,1,,815,268.0,63.059702907285555,50.0,5000,1,75674.49
Tesla,2015,11,84980,EV,Automatic,Convertible,Good,Blue,3,0,1,,746,487.0,81.02533955922203,50.0,5000,1,48984.7
Tesla,2016,10,159574,EV,Automatic,Coupe,Excellent,Black,1,1,0,,425,223.0,80.18690195094158,250.0,0,1,37859.3
Nissan,2012,14,153499,EV,Automatic,SUV,Excellent,White,1,0,0,,878,568.0,63.11309431928473,100.0,3500,1,8202.94
Nissan,2021,5,90517,Petrol,CVT,Hatchback,Excellent,Red,5,0,1,3.5,222,,,,0,0,8448.3
Audi,2024,2,266879,Diesel,Automatic,SUV,Good,Silver,1,1,1,1.6,411,,,,0,0,31329.81
BMW,2010,16,344867,Petrol,Automatic,Sedan,Fair,Blue,1,1,1,5.0,216,,,,0,0,2000.0
Tesla,2016,10,208422,EV,Automatic,Truck,Excellent,Black,1,0,0,,628,369.0,80.40073125552675,22.0,5000,1,70641.7
Chevrolet,2012,14,210349,EV,Automatic,SUV,Poor,Brown,4,0,1,,995,490.0,85.30956190026222,150.0,3500,1,19377.41
Ford,2022,4,212596,Petrol,Manual,Van,Excellent,Green,1,0,1,5.0,222,,,,0,0,2000.0
Volkswagen,2019,7,126313,Petrol,Manual,SUV,Good,Gray,1,0,1,4.0,123,,,,0,0,2360.94
Tesla,2021,5,91652,EV,Automatic,Sedan,Excellent,Red,3,1,1,,722,500.0,92.75639500161569,350.0,7500,1,98917.63
BMW,2021,5,205683,Diesel,Automatic,Van,Good,Silver,2,0,1,1.6,197,,,,0,0,42413.6
Honda,2015,11,212172,Hybrid,CVT,Hatchback,Good,Silver,3,0,1,1.6,421,,,,0,0,4887.83
Ford,2022,4,282483,Diesel,Automatic,Convertible,Good,Black,2,0,1,1.5,475,,,,0,0,8561.59
Polestar,2021,5,67918,EV,Automatic,Sedan,Fair,White,1,0,0,,954,376.0,94.19548957714557,350.0,7500,1,80655.77
BMW,2023,3,147008,Petrol,Automatic,Sedan,Good,Silver,1,0,1,1.6,482,,,,0,0,60847.43
Honda,2015,11,93637,Petrol,Automatic,Convertible,Good,Black,1,0,0,1.4,318,,,,0,0,5841.87
Tesla,2023,3,84010,EV,Automatic,Coupe,Fair,Green,3,1,1,,1007,210.0,92.72700079657524,100.0,7500,1,66714.07
BMW,2025,1,18081,Diesel,Automatic,Hatchback,Good,Silver,2,1,1,1.0,281,,,,0,0,30215.13
Toyota,2021,5,73071,Petrol,CVT,Sedan,Excellent,White,2,0,1,1.0,328,,,,0,0,2000.0
BMW,2013,13,313121,Diesel,Automatic,Truck,Good,Blue,5,1,1,3.0,527,,,,0,0,24335.41
Chevrolet,2021,5,199433,Hybrid,Automatic,Coupe,Fair,Green,1,0,1,1.0,443,,,,0,0,9771.02
Chevrolet,2020,6,163062,Petrol,Automatic,SUV,Good,Black,1,0,1,1.8,475,,,,0,0,15644.25
Mercedes,2015,11,350000,Petrol,Automatic,SUV,Good,Black,3,0,1,3.0,129,,,,0,0,14594.9
Tesla,2020,6,42480,EV,Automatic,Sedan,Good,Blue,5,0,1,,548,275.0,91.93458958712179,250.0,7500,1,78520.19
Polestar,2019,7,140669,EV,Automatic,Sedan,Poor,Brown,2,1,1,,619,359.0,87.08047854843332,250.0,5000,1,39256.25
Mercedes,2013,13,212742,Hybrid,Automatic,Hatchback,Good,Green,3,0,1,3.0,218,,,,0,0,66689.16
Ford,2025,1,257831,Petrol,Automatic,Hatchback,Good,Red,2,1,0,5.0,438,,,,0,0,12010.73
Ford,2024,2,227794,Petrol,Automatic,Sedan,Fair,Red,4,0,1,1.5,418,,,,0,0,2000.0
Tesla,2022,4,105105,EV,Automatic,Hatchback,Good,Gray,1,0,1,,473,282.0,93.65704643299348,350.0,7500,1,71566.32
Volkswagen,2017,9,114722,EV,Automatic,SUV,Good,Black,1,0,1,,640,511.0,90.41783587628167,100.0,5000,1,29231.74
Ford,2018,8,220246,Petrol,CVT,SUV,Excellent,Brown,2,0,1,1.8,222,,,,0,0,2000.0
Kia,2011,15,147508,Petrol,Automatic,Coupe,Poor,Red,1,0,1,1.8,142,,,,0,0,2000.0
Toyota,2016,10,89662,Diesel,Automatic,Coupe,Fair,Gray,3,0,1,1.4,227,,,,0,0,2000.0
Audi,2018,8,93036,Petrol,Manual,Truck,Excellent,Black,3,0,1,4.0,424,,,,0,0,41573.52
Volkswagen,2018,8,198537,Petrol,Automatic,Coupe,Excellent,Green,3,0,1,2.0,327,,,,0,0,7070.54
BMW,2021,5,107776,EV,Automatic,Hatchback,Excellent,Green,2,1,1,,282,610.0,94.81860166106979,100.0,3500,1,93451.62
Chevrolet,2014,12,239809,Diesel,Automatic,Van,Excellent,Green,1,1,1,3.0,89,,,,0,0,2000.0
Ford,2010,16,350000,Petrol,Automatic,Truck,Good,Red,4,1,1,5.0,191,,,,0,0,2000.0
Volkswagen,2015,11,170619,Petrol,Manual,Sedan,Good,Brown,2,0,1,1.0,321,,,,0,0,2000.0
Toyota,2024,2,122741,Diesel,CVT,SUV,Excellent,Silver,1,0,1,1.5,524,,,,0,0,12601.83
Nissan,2025,1,245576,Hybrid,Automatic,Sedan,Excellent,White,3,1,0,1.0,510,,,,0,0,27461.08
Ford,2017,9,132971,Petrol,Automatic,Sedan,Good,Silver,1,0,1,1.4,453,,,,0,0,2000.0
Rivian,2010,16,260841,EV,Automatic,Convertible,Excellent,Black,1,0,0,,409,630.0,61.68570854073303,50.0,5000,1,56706.53
Mercedes,2011,15,178919,Diesel,Automatic,Sedan,Excellent,Green,1,0,1,2.5,128,,,,0,0,35224.25
Kia,2022,4,117342,EV,Automatic,Coupe,Excellent,Brown,1,0,1,,737,574.0,94.94267114900113,150.0,3500,1,36518.32
BMW,2022,4,193385,Petrol,Manual,Coupe,Excellent,Gray,1,1,1,1.8,112,,,,0,0,27868.04
Rivian,2025,1,22554,EV,Automatic,SUV,Good,Gray,3,0,1,,418,497.0,98.8279088696516,250.0,7500,1,119289.18
Honda,2010,16,187513,Diesel,Manual,Sedan,Good,Blue,1,0,1,2.5,413,,,,0,0,2000.0
Honda,2014,12,227508,Petrol,Manual,Coupe,Good,Blue,3,0,1,4.0,358,,,,0,0,2000.0
Tesla,2011,15,213393,EV,Automatic,Convertible,Excellent,Red,1,0,1,,504,214.0,60.0,250.0,7500,1,38812.9
Toyota,2025,1,187540,Diesel,Automatic,Coupe,Good,Green,3,0,0,4.0,372,,,,0,0,10020.71
Ford,2024,2,90592,Diesel,Automatic,SUV,Good,Brown,1,1,1,1.8,357,,,,0,0,7468.27
Polestar,2019,7,90199,EV,Automatic,Truck,Fair,Blue,3,0,1,,522,566.0,81.48914188811676,50.0,7500,1,80400.32
Subaru,2019,7,147448,Petrol,CVT,Sedan,Good,Red,2,0,1,1.5,209,,,,0,0,23731.02
Mercedes,2023,3,143375,Hybrid,Automatic,Hatchback,Excellent,White,1,0,1,1.4,483,,,,0,0,46977.38
Lucid,2013,13,148023,EV,Automatic,Truck,Poor,Brown,2,0,0,,846,339.0,68.87806965714333,50.0,7500,1,44806.31
Chevrolet,2010,16,350000,Hybrid,Automatic,Sedan,Excellent,Brown,1,0,1,1.6,338,,,,0,0,2000.0
Ford,2016,10,126170,Hybrid,Automatic,Sedan,Good,Brown,1,0,0,2.5,417,,,,0,0,2000.0
Kia,2017,9,315538,Diesel,Automatic,SUV,Excellent,Red,1,0,1,3.5,284,,,,0,0,2000.0
Hyundai,2014,12,213958,Diesel,Automatic,Coupe,Good,Brown,2,0,0,1.5,549,,,,0,0,2000.0
Subaru,2011,15,301871,Petrol,Automatic,Convertible,Excellent,Blue,3,0,1,5.0,284,,,,0,0,2000.0
Ford,2017,9,171176,Petrol,CVT,Sedan,Good,Gray,3,0,1,1.5,347,,,,0,0,5423.87
Kia,2010,16,178804,EV,Automatic,SUV,Good,Red,1,1,0,,1020,473.0,76.33075838258021,150.0,3500,1,13927.65
Toyota,2024,2,71429,Diesel,CVT,Hatchback,Good,Brown,1,0,1,2.5,521,,,,0,0,23581.23
Honda,2016,10,350000,Petrol,Manual,Coupe,Good,Green,1,0,0,1.0,534,,,,0,0,2000.0
Toyota,2010,16,350000,Diesel,Automatic,Sedan,Excellent,Silver,2,0,0,2.5,149,,,,0,0,2000.0
Subaru,2021,5,150983,Petrol,Manual,Van,Good,Black,2,0,0,1.4,119,,,,0,0,4183.19
Nissan,2015,11,316836,Diesel,Automatic,Sedan,Good,Blue,1,0,1,4.0,436,,,,0,0,2000.0
Volkswagen,2022,4,207579,Petrol,Automatic,Coupe,Excellent,White,1,0,1,1.0,213,,,,0,0,12343.05
Tesla,2015,11,144758,EV,Automatic,Truck,Good,Silver,4,0,1,,435,423.0,70.51279284370047,250.0,7500,1,94985.86
BMW,2024,2,53415,Petrol,CVT,SUV,Good,Green,4,0,1,3.5,488,,,,0,0,53497.21
Honda,2014,12,145171,Petrol,Automatic,Sedan,Good,Red,5,0,1,1.0,170,,,,0,0,2000.0
Ford,2024,2,53152,Diesel,Automatic,Hatchback,Fair,Gray,2,0,0,3.0,276,,,,0,0,15087.23
Mercedes,2011,15,312217,Petrol,Automatic,SUV,Fair,White,1,0,0,4.0,328,,,,0,0,27189.46
Volkswagen,2011,15,245586,Hybrid,Automatic,Sedan,Excellent,Black,2,0,1,2.5,418,,,,0,0,2000.0
Chevrolet,2018,8,109033,EV,Automatic,SUV,Good,Green,1,0,1,,698,642.0,76.2735667813123,250.0,7500,1,20689.16
Toyota,2014,12,350000,Petrol,CVT,Sedan,Excellent,Red,4,0,1,3.5,385,,,,0,0,2000.0
Toyota,2014,12,187315,Petrol,Automatic,SUV,Excellent,Red,1,1,1,1.8,503,,,,0,0,2000.0
Honda,2016,10,148239,Petrol,Manual,Sedan,Excellent,Red,1,0,1,1.5,80,,,,0,0,4982.46
Audi,2015,11,136137,Hybrid,Manual,SUV,Poor,Blue,1,0,1,1.0,253,,,,0,0,6324.27
Lucid,2011,15,212604,EV,Automatic,Hatchback,Poor,Black,3,0,1,,552,460.0,60.0,150.0,7500,1,34367.87
Hyundai,2020,6,171483,Petrol,Automatic,Sedan,Good,Black,4,0,1,2.0,502,,,,0,0,3124.52
Nissan,2010,16,125594,EV,Automatic,Truck,Excellent,Gray,1,0,1,,687,205.0,65.62452948421777,11.0,3500,1,13136.88
Tesla,2025,1,28168,EV,Automatic,Sedan,Excellent,Silver,1,0,0,,802,331.0,98.31144001609383,50.0,0,1,113117.88
Mercedes,2014,12,350000,Diesel,Automatic,Truck,Excellent,Blue,3,0,1,3.0,314,,,,0,0,14309.11
Honda,2013,13,186899,Petrol,Manual,Coupe,Excellent,Gray,4,0,1,1.4,384,,,,0,0,2000.0
Rivian,2021,5,55162,EV,Automatic,Sedan,Good,Brown,1,0,0,,857,267.0,89.12097430807717,22.0,5000,1,77057.91
Volkswagen,2012,14,268282,Petrol,CVT,Hatchback,Good,Silver,5,0,1,4.0,125,,,,0,0,2000.0
Honda,2011,15,253513,Hybrid,Automatic,Van,Good,Brown,2,1,1,1.6,119,,,,0,0,2000.0
Chevrolet,2019,7,136841,Hybrid,Automatic,SUV,Good,Silver,5,1,1,1.8,193,,,,0,0,2000.0
Tesla,2011,15,139923,EV,Automatic,Hatchback,Good,Brown,1,0,0,,944,514.0,61.24866403688872,50.0,3500,1,66796.25
Hyundai,2023,3,86392,Hybrid,Manual,Sedan,Good,White,4,0,0,2.0,321,,,,0,0,11311.6
Polestar,2024,2,87370,EV,Automatic,SUV,Poor,Green,1,1,1,,285,535.0,94.13272178417685,350.0,7500,1,49423.55
Chevrolet,2013,13,263873,Diesel,Automatic,Sedan,Good,Green,3,0,1,1.8,289,,,,0,0,2000.0
Chevrolet,2011,15,350000,Petrol,Automatic,Convertible,Fair,Green,1,0,1,3.0,509,,,,0,0,2000.0
Toyota,2013,13,312551,Petrol,Automatic,Coupe,Excellent,Gray,1,1,1,4.0,311,,,,0,0,2000.0
Toyota,2012,14,187703,Petrol,Manual,Truck,Fair,Gray,1,0,1,1.5,449,,,,0,0,2000.0
Honda,2018,8,132416,Petrol,Automatic,Sedan,Good,Silver,2,1,1,1.0,536,,,,0,0,8828.2
Toyota,2016,10,299444,Diesel,Manual,Sedan,Excellent,Blue,2,1,1,3.5,272,,,,0,0,2000.0
Volkswagen,2023,3,234178,Diesel,CVT,SUV,Excellent,White,1,0,0,3.5,149,,,,0,0,2000.0
Kia,2022,4,51689,Petrol,Automatic,Sedan,Excellent,Red,2,1,0,1.4,373,,,,0,0,6806.8
Honda,2020,6,248659,Petrol,Automatic,SUV,Good,Green,3,0,1,1.5,437,,,,0,0,2000.0
Nissan,2024,2,206056,Diesel,Automatic,Convertible,Good,Red,4,1,0,3.0,438,,,,0,0,3925.33
Honda,2021,5,109918,Petrol,CVT,Hatchback,Excellent,Brown,1,0,1,1.5,460,,,,0,0,5456.31
BMW,2012,14,182653,Petrol,Automatic,Sedan,Good,Red,2,1,0,1.5,224,,,,0,0,24202.85
Ford,2022,4,112423,Diesel,Automatic,Sedan,Fair,Green,1,0,1,2.0,152,,,,0,0,3057.46
Mercedes,2024,2,178851,Petrol,Automatic,Sedan,Excellent,Blue,1,1,1,2.0,204,,,,0,0,47930.36
Ford,2023,3,253997,Petrol,Automatic,Coupe,Fair,Black,2,0,1,2.5,346,,,,0,0,12457.92
Tesla,2017,9,57009,EV,Automatic,SUV,Poor,Brown,2,1,0,,623,364.0,89.45170223433381,22.0,5000,1,49978.57
Audi,2018,8,131256,Diesel,Automatic,Sedan,Excellent,Silver,3,0,1,1.6,455,,,,0,0,17524.07
Subaru,2022,4,180316,Petrol,Manual,Van,Good,Red,4,1,1,1.8,225,,,,0,0,9695.26
Toyota,2016,10,251895,Petrol,CVT,Sedan,Good,Brown,1,0,1,4.0,444,,,,0,0,2000.0
Honda,2015,11,331560,Petrol,Automatic,Coupe,Poor,Red,3,1,0,1.5,317,,,,0,0,2000.0
Toyota,2013,13,186334,Petrol,Automatic,Convertible,Fair,Black,2,0,1,1.4,308,,,,0,0,2000.0
Hyundai,2014,12,66296,EV,Automatic,Convertible,Good,Blue,3,1,1,,209,268.0,73.69039349505046,150.0,7500,1,18419.28
Toyota,2017,9,89807,Petrol,Automatic,Truck,Poor,Red,1,0,0,1.5,498,,,,0,0,6096.53
Nissan,2012,14,221657,Petrol,Automatic,Sedan,Poor,Green,3,0,1,1.4,251,,,,0,0,2000.0
Chevrolet,2011,15,333954,Diesel,Automatic,Convertible,Fair,White,2,1,0,1.0,406,,,,0,0,2000.0
Chevrolet,2012,14,245307,Petrol,Manual,Coupe,Excellent,Silver,3,0,1,5.0,374,,,,0,0,2000.0
Chevrolet,2021,5,219433,Petrol,Manual,Hatchback,Good,Green,2,0,1,1.5,90,,,,0,0,2685.13
Honda,2016,10,220918,Petrol,CVT,Convertible,Good,Silver,1,0,0,1.0,204,,,,0,0,2000.0
Ford,2017,9,172857,Diesel,CVT,Sedan,Fair,Red,4,0,1,3.0,345,,,,0,0,2000.0
BMW,2010,16,200625,Petrol,Manual,SUV,Excellent,White,3,1,1,1.8,207,,,,0,0,22488.12
Hyundai,2022,4,174944,Petrol,Manual,Sedan,Fair,Brown,2,0,1,2.0,433,,,,0,0,7056.09
Ford,2016,10,288843,Petrol,Automatic,Convertible,Excellent,Red,2,0,1,4.0,423,,,,0,0,2000.0
Honda,2018,8,133187,Petrol,Manual,Truck,Fair,Green,1,0,1,2.5,155,,,,0,0,2000.0
Subaru,2021,5,93256,Petrol,Automatic,SUV,Excellent,Red,1,1,0,2.5,472,,,,0,0,20764.35
Toyota,2022,4,171856,Petrol,CVT,SUV,Excellent,Gray,2,0,1,1.6,549,,,,0,0,2143.86
Nissan,2023,3,289345,Diesel,CVT,SUV,Good,Red,3,0,1,2.0,437,,,,0,0,3091.83
Volkswagen,2023,3,268261,Diesel,Automatic,SUV,Good,Brown,4,0,1,3.0,189,,,,0,0,15656.83
BMW,2024,2,36213,Diesel,CVT,Sedan,Fair,Blue,2,1,1,2.0,303,,,,0,0,8679.74
Honda,2012,14,205739,Petrol,Manual,Hatchback,Poor,Silver,5,1,0,2.5,87,,,,0,0,2000.0
Honda,2024,2,208143,Diesel,Automatic,Coupe,Good,Brown,5,0,1,1.5,255,,,,0,0,2000.0
Kia,2012,14,119394,Diesel,Automatic,Van,Good,Green,1,0,1,3.5,100,,,,0,0,2000.0
Hyundai,2017,9,142358,Hybrid,Manual,SUV,Excellent,Silver,1,0,1,4.0,287,,,,0,0,2000.0
Volkswagen,2013,13,150730,Hybrid,CVT,Truck,Excellent,Black,2,0,1,1.4,176,,,,0,0,2958.17
Lucid,2023,3,67511,EV,Automatic,Coupe,Fair,Brown,5,0,1,,582,537.0,95.49648486834747,22.0,7500,1,88429.03
Kia,2017,9,240290,Hybrid,Automatic,Truck,Excellent,Black,1,0,1,3.0,322,,,,0,0,2000.0
Honda,2014,12,169944,Hybrid,Automatic,Coupe,Good,White,1,0,0,3.0,182,,,,0,0,2000.0
Ford,2023,3,58901,Petrol,Manual,SUV,Good,White,1,0,0,1.4,341,,,,0,0,18025.44
Nissan,2012,14,190371,EV,Automatic,SUV,Good,Brown,5,1,0,,443,483.0,85.37052920367783,50.0,7500,1,6266.74
Ford,2024,2,22877,Petrol,Automatic,Convertible,Good,Green,1,1,1,1.5,531,,,,0,0,18573.49
Toyota,2013,13,225940,Petrol,Automatic,SUV,Good,Red,2,1,1,4.0,102,,,,0,0,2000.0
Kia,2023,3,157006,Hybrid,Automatic,Hatchback,Good,Gray,1,1,1,2.0,408,,,,0,0,9275.54
Audi,2025,1,36514,Petrol,Manual,Truck,Good,Brown,1,0,1,5.0,179,,,,0,0,54478.04
Lucid,2013,13,170780,EV,Automatic,SUV,Good,Red,2,0,1,,206,220.0,79.36816249383902,350.0,3500,1,27957.24
Hyundai,2017,9,132541,Diesel,CVT,Sedan,Fair,Silver,3,0,1,1.8,197,,,,0,0,2000.0
Toyota,2015,11,328327,Diesel,Manual,Van,Good,Blue,1,0,1,1.5,498,,,,0,0,2000.0
Polestar,2016,10,130794,EV,Automatic,SUV,Excellent,Brown,2,0,1,,920,461.0,83.70855148962104,250.0,5000,1,90702.1
Ford,2018,8,108015,Petrol,Manual,SUV,Excellent,Gray,2,0,1,3.0,306,,,,0,0,2000.0
BMW,2024,2,36049,Petrol,Automatic,Coupe,Excellent,Blue,1,0,1,4.0,534,,,,0,0,79394.01
Audi,2015,11,201490,Hybrid,CVT,Truck,Fair,Blue,5,1,1,4.0,264,,,,0,0,5597.06
Toyota,2012,14,271780,Petrol,CVT,Truck,Good,Red,1,0,0,3.0,236,,,,0,0,2000.0
Tesla,2024,2,53326,EV,Automatic,Sedan,Good,Red,4,0,1,,575,295.0,96.5696634416352,350.0,5000,1,76341.65
Honda,2022,4,131973,Petrol,Manual,Sedan,Good,Silver,1,1,1,2.5,402,,,,0,0,12256.49
Audi,2012,14,318169,Hybrid,CVT,SUV,Excellent,White,2,0,1,1.4,140,,,,0,0,2000.0
Mercedes,2020,6,128805,Diesel,Automatic,Hatchback,Good,White,3,1,0,4.0,332,,,,0,0,45171.33
Volkswagen,2012,14,112121,EV,Automatic,SUV,Good,White,4,0,0,,646,594.0,61.086628722410666,50.0,3500,1,23087.23
Nissan,2021,5,118179,EV,Automatic,Sedan,Good,Blue,2,0,1,,231,408.0,93.20772844394953,150.0,3500,1,25527.3
Honda,2019,7,279502,Petrol,Automatic,SUV,Good,Green,1,0,0,5.0,295,,,,0,0,2000.0
Mercedes,2011,15,153882,Petrol,CVT,SUV,Excellent,Green,1,0,1,3.5,109,,,,0,0,27233.53
Mercedes,2010,16,350000,Hybrid,Automatic,Convertible,Excellent,Green,4,1,0,1.8,334,,,,0,0,6586.78
Honda,2025,1,160567,Petrol,Automatic,SUV,Good,Red,2,0,0,2.0,362,,,,0,0,16873.01
